art_id	thread_id	User1	User2	length
59397	92037	KimDabelsteinPetersen	Marknutley	4
59397	92055	William M. Connolley	Tony Sidaway	3
59397	92113	KimDabelsteinPetersen	Stephan Schulz	3
59397	92275	Oren0	Tony Sidaway	3
59397	92275	Oren0	Tony Sidaway	3
59397	92321	EngineerFromVega	William M. Connolley	3
59397	92321	EngineerFromVega	KimDabelsteinPetersen	4
59397	92468	Alexander.stohr	Stephan Schulz	4
59397	92468	Alexander.stohr	Stephan Schulz	5
59397	92468	Alexander.stohr	Stephan Schulz	5
59397	92478	Thegoodlocust	Dave souza	5
59397	92490	Thegoodlocust	Stephan Schulz	5
59397	92490	Thegoodlocust	Stephan Schulz	5
59397	92523	William M. Connolley	Marknutley	3
59397	92523	William M. Connolley	Marknutley	4
59397	92523	KimDabelsteinPetersen	Nigelj	3
59397	92720	ZuluPapa5	Tony Sidaway	3
59397	92720	Cla68	KimDabelsteinPetersen	3
59397	92720	Cla68	Dave souza	3
59397	92866	KimDabelsteinPetersen	Marknutley	7
59397	92883	Tillman	Dave souza	3
59397	92883	Tillman	Dave souza	3
59397	92883	Tillman	Dave souza	3
59397	92883	Tillman	Dave souza	3
59397	92904	Marknutley	Stephan Schulz	4
59397	92930	Marknutley	Weakopedia	5
59397	92930	Marknutley	Stephan Schulz	5
59397	92967	Marknutley	Stephan Schulz	4
59397	92974	Marknutley	Stephan Schulz	3
59397	92974	Cla68	William M. Connolley	3
59397	92974	Cla68	William M. Connolley	3
59397	92974	Cla68	Marknutley	4
59397	92974	Stephan Schulz	Cla68	3
59397	93083	Stephan Schulz	RonCram	4
59397	93224	Tillman	Dave souza	3
59397	93224	Tillman	Dave souza	3
59397	93234	KimDabelsteinPetersen	J. Johnson	5
59397	93259	J. Johnson	KimDabelsteinPetersen	3
59397	93266	KimDabelsteinPetersen	Itsmejudith	3
59397	93266	KimDabelsteinPetersen	J. Johnson	3
59397	93266	KimDabelsteinPetersen	J. Johnson	3
59397	93266	KimDabelsteinPetersen	J. Johnson	4
59397	93266	KimDabelsteinPetersen	J. Johnson	4
59397	93266	KimDabelsteinPetersen	J. Johnson	6
59397	93318	William M. Connolley	Dave souza	3
34060794	93358	Enescot	NewsAndEventsGuy	3
